,Name,OnTerritoryOfMoscow,AdmArea,District,Longitude_WGS84,Latitude_WGS84,VestibuleType,NameOfStation,Line,CulturalHeritageSiteStatus,ModeOnEvenDays,ModeOnOddDays,FullFeaturedBPAAmount,LittleFunctionalBPAAmount,BPAAmount,RepairOfEscalators,ObjectStatus,global_id,geoData,x,y
902,"Некрасовка, вход-выход 1",да,Юго-Восточный административный округ,район Некрасовка,37.929124,55.702648,подземный,Некрасовка,Некрасовская линия,не является объектом культурного наследия,"открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:37:00, последний поезд по 1 пути в 01:03:00","открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:37:00, последний поезд по 1 пути в 01:03:00",5,,5,[],действует,929926594,"{'coordinates': [37.929124, 55.702648], 'type': 'Point'}",37.929124,55.702648
903,"Некрасовка, вход-выход 10",да,Юго-Восточный административный округ,район Некрасовка,37.924331,55.703822,подземный,Некрасовка,Некрасовская линия,не является объектом культурного наследия,"открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:37:00, последний поезд по 1 пути в 01:03:00","открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:37:00, последний поезд по 1 пути в 01:03:00",5,,5,[],действует,929926979,"{'coordinates': [37.924331, 55.703822], 'type': 'Point'}",37.924331,55.703822
904,"Некрасовка, вход-выход 11",да,Юго-Восточный административный округ,район Некрасовка,37.925329,55.704604,подземный,Некрасовка,Некрасовская линия,не является объектом культурного наследия,"открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:37:00, последний поезд по 1 пути в 01:03:00","открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:37:00, последний поезд по 1 пути в 01:03:00",5,,5,[],действует,929927037,"{'coordinates': [37.925329, 55.704604], 'type': 'Point'}",37.925329,55.704604
905,"Некрасовка, вход-выход 2",да,Юго-Восточный административный округ,район Некрасовка,37.930519,55.701930,подземный,Некрасовка,Некрасовская линия,не является объектом культурного наследия,"открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:37:00, последний поезд по 1 пути в 01:03:00","открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:37:00, последний поезд по 1 пути в 01:03:00",5,,5,[],действует,929927050,"{'coordinates': [37.930519, 55.70193], 'type': 'Point'}",37.930519,55.70193
906,"Некрасовка, вход-выход 3",да,Юго-Восточный административный округ,район Некрасовка,37.930165,55.701667,подземный,Некрасовка,Некрасовская линия,не является объектом культурного наследия,"открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:37:00, последний поезд по 1 пути в 01:03:00","открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:37:00, последний поезд по 1 пути в 01:03:00",5,,5,[],действует,929929844,"{'coordinates': [37.930165, 55.701667], 'type': 'Point'}",37.930165,55.701667
907,"Некрасовка, вход-выход 4",да,Юго-Восточный административный округ,район Некрасовка,37.928711,55.702406,подземный,Некрасовка,Некрасовская линия,не является объектом культурного наследия,"открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:37:00, последний поезд по 1 пути в 01:03:00","открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:37:00, последний поезд по 1 пути в 01:03:00",5,,5,[],действует,929929871,"{'coordinates': [37.928711, 55.702406], 'type': 'Point'}",37.928711,55.702406
908,"Некрасовка, вход-выход 5",да,Юго-Восточный административный округ,район Некрасовка,37.926917,55.703801,подземный,Некрасовка,Некрасовская линия,не является объектом культурного наследия,"открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:37:00, последний поезд по 1 пути в 01:03:00","открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:37:00, последний поезд по 1 пути в 01:03:00",5,,5,[],действует,929929894,"{'coordinates': [37.926917, 55.703801], 'type': 'Point'}",37.926917,55.703801
909,"Некрасовка, вход-выход 6",да,Юго-Восточный административный округ,район Некрасовка,37.926477,55.703486,подземный,Некрасовка,Некрасовская линия,не является объектом культурного наследия,"открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:37:00, последний поезд по 1 пути в 01:03:00","открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:37:00, последний поезд по 1 пути в 01:03:00",5,,5,[],действует,929929920,"{'coordinates': [37.926477, 55.703486], 'type': 'Point'}",37.926477,55.703486
910,"Некрасовка, вход-выход 7",да,Юго-Восточный административный округ,район Некрасовка,37.925678,55.703153,подземный,Некрасовка,Некрасовская линия,не является объектом культурного наследия,"открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:37:00, последний поезд по 1 пути в 01:03:00","открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:37:00, последний поезд по 1 пути в 01:03:00",5,,5,[],действует,929930292,"{'coordinates': [37.925678, 55.703153], 'type': 'Point'}",37.925678,55.703153
911,"Некрасовка, вход-выход 8",да,Юго-Восточный административный округ,район Некрасовка,37.925399,55.703280,подземный,Некрасовка,Некрасовская линия,не является объектом культурного наследия,"открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:37:00, последний поезд по 1 пути в 01:03:00","открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:37:00, последний поезд по 1 пути в 01:03:00",5,,5,[],действует,929930849,"{'coordinates': [37.925399, 55.70328], 'type': 'Point'}",37.925399,55.70328
912,"Некрасовка, вход-выход 9",да,Юго-Восточный административный округ,район Некрасовка,37.924573,55.703683,подземный,Некрасовка,Некрасовская линия,не является объектом культурного наследия,"открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:37:00, последний поезд по 1 пути в 01:03:00","открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:37:00, последний поезд по 1 пути в 01:03:00",5,,5,[],действует,929931462,"{'coordinates': [37.924573, 55.703683], 'type': 'Point'}",37.924573,55.703683
913,"Улица Дмитриевского, вход-выход 1",да,Восточный административный округ,район Косино-Ухтомский,37.877554,55.710814,подземный,улица Дмитриевского,Некрасовская линия,не является объектом культурного наследия,"открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:35:00, по 2 пути в 05:44:00; последний поезд по 1 пути в 01:07:20, по 2 пути в 01:07:55","открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:35:00, по 2 пути в 05:44:00; последний поезд по 1 пути в 01:07:20, по 2 пути в 01:07:55",,,,[],действует,929932310,"{'coordinates': [37.877554, 55.710814], 'type': 'Point'}",37.877554,55.710814
914,"Улица Дмитриевского, вход-выход 2",да,Восточный административный округ,район Косино-Ухтомский,37.878113,55.710847,подземный,улица Дмитриевского,Некрасовская линия,не является объектом культурного наследия,"открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:35:00, по 2 пути в 05:44:00; последний поезд по 1 пути в 01:07:20, по 2 пути в 01:07:55","открытие в 05:30:00, закрытие в 01:00:00, первый поезд по 1 пути в 05:35:00, по 2 пути в 05:44:00; последний поезд по 1 пути в 01:07:20, по 2 пути в 01:07:55",,,,[],действует,929932634,"{'coordinates': [37.878113, 55.710847], 'type': 'Point'}",37.878113,55.710847
