ShortName,FullName,CommonName,global_id,geoData,lon,lat,x,y
"Многофункциональный спортивный комплекс «Формула воды», ул. Ткацкая, дом 25, строение 6","Многофункциональный спортивный комплекс «Формула воды», ул. Ткацкая, дом 25, строение 6","Многофункциональный спортивный комплекс «Формула воды», ул. Ткацкая, дом 25, строение 6",1074997786,"{'coordinates': [[37.7313578171944, 55.7872005456278]], 'type': 'MultiPoint'}",37.7313578171944,55.7872005456278,4200235.539148883,7516169.41052884
Пункт выдачи спортивного инвентаря «ГБУ «ЦФКиС ТиНАО г. Москвы» Москомспорта» (121853),Пункт выдачи спортивного инвентаря «ГБУ «ЦФКиС ТиНАО г. Москвы» Москомспорта» (121853),Пункт выдачи спортивного инвентаря «ГБУ «ЦФКиС ТиНАО г. Москвы» Москомспорта» (121853),1074997788,"{'coordinates': [[37.1759038735444, 55.3135362151568]], 'type': 'MultiPoint'}",37.1759038735444,55.3135362151568,4138402.688982649,7422956.432451469
Физкультурно-оздоровительный комплекс «Московская академия лыжных гонок и биатлона»,Физкультурно-оздоровительный комплекс «Московская академия лыжных гонок и биатлона»,Физкультурно-оздоровительный комплекс «Московская академия лыжных гонок и биатлона»,1074997790,"{'coordinates': [[37.6102247047492, 55.6061370354155]], 'type': 'MultiPoint'}",37.6102247047492,55.6061370354155,4186751.0627532788,7480404.915714271
Досуговый центр «На ул. Черняховского»,Досуговый центр «На ул. Черняховского»,Досуговый центр «На ул. Черняховского»,1074997791,"{'coordinates': [[37.5385240607551, 55.8075394847965]], 'type': 'MultiPoint'}",37.5385240607551,55.8075394847965,4178769.383574306,7520197.224892802
"Многофункциональный спортивный комплекс «Формула воды», ул. Мироновская, дом 27, строение 2","Многофункциональный спортивный комплекс «Формула воды», ул. Мироновская, дом 27, строение 2","Многофункциональный спортивный комплекс «Формула воды», ул. Мироновская, дом 27, строение 2",1074997792,"{'coordinates': [[37.731145741293, 55.7878962278895]], 'type': 'MultiPoint'}",37.731145741293,55.7878962278895,4200211.930967529,7516307.144970515
Гребной канал Москва,Гребной канал Москва,Гребной канал Москва,1074997793,"{'coordinates': [[37.4415724585228, 55.7532572478255]], 'type': 'MultiPoint'}",37.4415724585228,55.7532572478255,4167976.7805822142,7509452.14258291
Спортивный комплекс «Малино» (108172),Спортивный комплекс «Малино» (108172),Спортивный комплекс «Малино» (108172),1074997794,"{'coordinates': [[37.1995643958663, 55.9731969028596]], 'type': 'MultiPoint'}",37.1995643958663,55.9731969028596,4141036.5662794253,7553081.766782573
Физкультурно-оздоровительный комплекс «Центр спортивных единоборств Северное Бутово»,Физкультурно-оздоровительный комплекс «Центр спортивных единоборств Северное Бутово»,Физкультурно-оздоровительный комплекс «Центр спортивных единоборств Северное Бутово»,1074997795,"{'coordinates': [[37.5789590995351, 55.56783612216]], 'type': 'MultiPoint'}",37.5789590995351,55.56783612216,4183270.5915015014,7472860.714306395
Ледовый центр «Пингвины»,Ледовый центр «Пингвины»,Ледовый центр «Пингвины»,1074997796,"{'coordinates': [[37.6532140908297, 55.5805771105019]], 'type': 'MultiPoint'}",37.6532140908297,55.5805771105019,4191536.6193212755,7475369.513216082
"Пункт выдачи спортивного инвентаря «ГБУ «ЦФКиС Зеленоградского АО г. Москвы» Москомспорта, Озёрная аллея, вл. 3» (108706)","Пункт выдачи спортивного инвентаря «ГБУ «ЦФКиС Зеленоградского АО г. Москвы» Москомспорта, Озёрная аллея, вл. 3» (108706)","Пункт выдачи спортивного инвентаря «ГБУ «ЦФКиС Зеленоградского АО г. Москвы» Москомспорта, Озёрная аллея, вл. 3» (108706)",1074997797,"{'coordinates': [[37.2242845610467, 55.9823243002366]], 'type': 'MultiPoint'}",37.2242845610467,55.9823243002366,4143788.4024796337,7554897.728578827
Спортивный комплекс «Олимпиец» (109834),Спортивный комплекс «Олимпиец» (109834),Спортивный комплекс «Олимпиец» (109834),1074997798,"{'coordinates': [[37.9156048661894, 55.7046462754085]], 'type': 'MultiPoint'}",37.9156048661894,55.7046462754085,4220745.826823169,7499842.36203441
Спортивный комплекс «Вдохновение»,Спортивный комплекс «Вдохновение»,Спортивный комплекс «Вдохновение»,1074997799,"{'coordinates': [[37.689816812755, 55.7415834260317]], 'type': 'MultiPoint'}",37.689816812755,55.7415834260317,4195611.215687647,7507143.282229469
Спортивный зал «Самбо-70 Черемушки»,Спортивный зал «Самбо-70 Черемушки»,Спортивный зал «Самбо-70 Черемушки»,1074997800,"{'coordinates': [[37.527722439046, 55.6515893429458]], 'type': 'MultiPoint'}",37.527722439046,55.6515893429458,4177566.9525459073,7489367.3052405
ВМХ-велодром «Бутырский» (открытый),ВМХ-велодром «Бутырский» (открытый),ВМХ-велодром «Бутырский» (открытый),1074997801,"{'coordinates': [[37.574464961688, 55.8270819719773]], 'type': 'MultiPoint'}",37.574464961688,55.8270819719773,4182770.3063648073,7524069.297145224
Комплекс спортивных сооружений «ГБУ «СШОР № 53» Москомспорта»,Комплекс спортивных сооружений «ГБУ «СШОР № 53» Москомспорта»,Комплекс спортивных сооружений «ГБУ «СШОР № 53» Москомспорта»,1074997802,"{'coordinates': [[37.8195308805214, 55.7211416697852]], 'type': 'MultiPoint'}",37.8195308805214,55.7211416697852,4210050.919660128,7503101.953968328
Ледовый центр «Созвездие»,Ледовый центр «Созвездие»,Ледовый центр «Созвездие»,1074997803,"{'coordinates': [[37.5401411990062, 55.5933476881637]], 'type': 'MultiPoint'}",37.5401411990062,55.5933476881637,4178949.4025809607,7477884.955644119
Физкультурно-оздоровительный комплекс с бассейном «Изумрудный»,Физкультурно-оздоровительный комплекс с бассейном «Изумрудный»,Физкультурно-оздоровительный комплекс с бассейном «Изумрудный»,1074997807,"{'coordinates': [[37.5114612681042, 55.5316735217707]], 'type': 'MultiPoint'}",37.5114612681042,55.5316735217707,4175756.767276963,7465744.449179257
Физкультурно-оздоровительный комплекс с бассейном «Олимпия»,Физкультурно-оздоровительный комплекс с бассейном «Олимпия»,Физкультурно-оздоровительный комплекс с бассейном «Олимпия»,1074997808,"{'coordinates': [[37.8260692439877, 55.7467742043101]], 'type': 'MultiPoint'}",37.8260692439877,55.7467742043101,4210778.766951818,7508169.834343623
Физкультурно-оздоровительный комплекс «Гагаринский Самбо-70»,Физкультурно-оздоровительный комплекс «Гагаринский Самбо-70»,Физкультурно-оздоровительный комплекс «Гагаринский Самбо-70»,1074997809,"{'coordinates': [[37.5639178380983, 55.6950850406926]], 'type': 'MultiPoint'}",37.5639178380983,55.6950850406926,4181596.2059374684,7497953.632790948
Бассейн плавательный «Касатка»,Бассейн плавательный «Касатка»,Бассейн плавательный «Касатка»,1074997810,"{'coordinates': [[37.8298015615729, 55.7597811411876]], 'type': 'MultiPoint'}",37.8298015615729,55.7597811411876,4211194.246644881,7510742.745845327
Физкультурно-оздоровительный комплекс с бассейном «Новое поколение-Вешняки»,Физкультурно-оздоровительный комплекс с бассейном «Новое поколение-Вешняки»,Физкультурно-оздоровительный комплекс с бассейном «Новое поколение-Вешняки»,1074997811,"{'coordinates': [[37.8334759161127, 55.7249011649087]], 'type': 'MultiPoint'}",37.8334759161127,55.7249011649087,4211603.273921245,7503845.046092107
Стадион «Янтарь»,Стадион «Янтарь»,Стадион «Янтарь»,1074997812,"{'coordinates': [[37.4142057558969, 55.801325126441]], 'type': 'MultiPoint'}",37.4142057558969,55.801325126441,4164930.3331812085,7518966.343510069
Крытые теннисные корты «Спортивная школа олимпийского резерва Москвич» (109899),Крытые теннисные корты «Спортивная школа олимпийского резерва Москвич» (109899),Крытые теннисные корты «Спортивная школа олимпийского резерва Москвич» (109899),1074997813,"{'coordinates': [[37.7371378738046, 55.7066047037564]], 'type': 'MultiPoint'}",37.7371378738046,55.7066047037564,4200878.972107486,7500229.287592038
Комплекс спортивных сооружений «ГБУ «СШОР № 103 «Южное Тушино» Москомспорта»,Комплекс спортивных сооружений «ГБУ «СШОР № 103 «Южное Тушино» Москомспорта»,Комплекс спортивных сооружений «ГБУ «СШОР № 103 «Южное Тушино» Москомспорта»,1074997815,"{'coordinates': [[37.4112943879519, 55.8394590614689]], 'type': 'MultiPoint'}",37.4112943879519,55.8394590614689,4164606.2411840586,7526522.65170329
Бассейн плавательный ГБУ «Московская академия современного пятиборья»,Бассейн плавательный ГБУ «Московская академия современного пятиборья»,Бассейн плавательный ГБУ «Московская академия современного пятиборья»,1074997817,"{'coordinates': [[37.5556381307663, 55.936438393995]], 'type': 'MultiPoint'}",37.5556381307663,55.936438393995,4180674.513133353,7545772.729536629
СК «Северное Бутово»,Спортивный комплекс «Северное Бутово»,СК «Северное Бутово»,1074997818,"{'coordinates': [[37.585784606535, 55.5712866500988]], 'type': 'MultiPoint'}",37.585784606535,55.5712866500988,4184030.4034651364,7473540.069513685
Дворец спорта «Баскет Холл Москва» (108077),Дворец спорта «Баскет Холл Москва» (108077),Дворец спорта «Баскет Холл Москва» (108077),1074997820,"{'coordinates': [[37.4434971090003, 55.757215362979]], 'type': 'MultiPoint'}",37.4434971090003,55.757215362979,4168191.031693324,7510235.139485901
ВМХ-велодром «Марьинский» (открытый),ВМХ-велодром «Марьинский» (открытый),ВМХ-велодром «Марьинский» (открытый),1074997821,"{'coordinates': [[37.7685692628209, 55.6598817138947]], 'type': 'MultiPoint'}",37.7685692628209,55.6598817138947,4204377.898327706,7491003.535778938
ГБОУ «ЦСиО «Самбо-70» Москомспорта отделение «Олимпия»,ГБОУ «ЦСиО «Самбо-70» Москомспорта отделение «Олимпия»,ГБОУ «ЦСиО «Самбо-70» Москомспорта отделение «Олимпия»,1074997823,"{'coordinates': [[37.5216549916302, 55.6774517263681]], 'type': 'MultiPoint'}",37.5216549916302,55.6774517263681,4176891.527389165,7494471.55370043
Досуговый центр «Шахматная школа «Триумф»,Досуговый центр «Шахматная школа «Триумф»,Досуговый центр «Шахматная школа «Триумф»,1074997824,"{'coordinates': [[37.5101577633174, 55.5382877530655]], 'type': 'MultiPoint'}",37.5101577633174,55.5382877530655,4175611.661787851,7467045.542985219
Комплекс спортивных сооружений ГБУ «ЦОП» Москомспорта,Комплекс спортивных сооружений ГБУ «ЦОП» Москомспорта,Комплекс спортивных сооружений ГБУ «ЦОП» Москомспорта,1075721806,"{'coordinates': [[37.8775989304376, 55.816235517362]], 'type': 'MultiPoint'}",37.8775989304376,55.816235517362,4216515.025408157,7521919.982770508
Спортивный зал «ГБУ «СШОР № 61 «Фортуна» Москомспорта»,Спортивный зал «ГБУ «СШОР № 61 «Фортуна» Москомспорта»,Спортивный зал «ГБУ «СШОР № 61 «Фортуна» Москомспорта»,1089210988,"{'coordinates': [[37.6735307767333, 55.7141615296504]], 'type': 'MultiPoint'}",37.6735307767333,55.7141615296504,4193798.2624506713,7501722.467128067
Спортивный комплекс «Парус»,Спортивный комплекс «Парус»,Спортивный комплекс «Парус»,1091558386,"{'coordinates': [[37.8496034773259, 55.6920822596647]], 'type': 'MultiPoint'}",37.8496034773259,55.6920822596647,4213398.585823236,7497360.557827537
Спортивный комплекс «Медведково Арена»,Спортивный комплекс «Медведково Арена»,Спортивный комплекс «Медведково Арена»,1091558389,"{'coordinates': [[37.6575037964964, 55.8939484088377]], 'type': 'MultiPoint'}",37.6575037964964,55.8939484088377,4192014.1471717455,7537332.685984393
Досуговый центр «На ул. Дубнинская»,Досуговый центр «На ул. Дубнинская»,Досуговый центр «На ул. Дубнинская»,1091558390,"{'coordinates': [[37.5610568613225, 55.8668592817756]], 'type': 'MultiPoint'}",37.5610568613225,55.8668592817756,4181277.7234596144,7531956.631823723
"Комплекс спортивных сооружений «ГБУ «Дворец детского спорта» Москомспорта» (109544, Рабочая улица, дом 53, строение 1)","Комплекс спортивных сооружений «ГБУ «Дворец детского спорта» Москомспорта» (109544, Рабочая улица, дом 53, строение 1)","Комплекс спортивных сооружений «ГБУ «Дворец детского спорта» Москомспорта» (109544, Рабочая улица, дом 53, строение 1)",1091558391,"{'coordinates': [[37.6905678288054, 55.7407822332907]], 'type': 'MultiPoint'}",37.6905678288054,55.7407822332907,4195694.818411956,7506984.846844125
"Спортивный комплекс «Луч», ул. Владимирская 1-я, дом 10Б, строение 3","Спортивный комплекс «Луч», ул. Владимирская 1-я, дом 10Б, строение 3","Спортивный комплекс «Луч», ул. Владимирская 1-я, дом 10Б, строение 3",1091558392,"{'coordinates': [[37.771645846722, 55.7588684429334]], 'type': 'MultiPoint'}",37.771645846722,55.7588684429334,4204720.38208096,7510562.176357455
Спортивный комплекс «Речной»,Спортивный комплекс «Речной»,Спортивный комплекс «Речной»,1091558393,"{'coordinates': [[37.4846883412384, 55.8563766370518]], 'type': 'MultiPoint'}",37.4846883412384,55.8563766370518,4172776.4186912174,7529877.27325298
"Спортивный комплекс «Гребной канал Москва» (121552, Крылатская улица, дом 2, строение 20)","Спортивный комплекс «Гребной канал Москва» (121552, Крылатская улица, дом 2, строение 20)","Спортивный комплекс «Гребной канал Москва» (121552, Крылатская улица, дом 2, строение 20)",1091558394,"{'coordinates': [[37.4418924649562, 55.7538374322409]], 'type': 'MultiPoint'}",37.4418924649562,55.7538374322409,4168012.4035354303,7509566.910069881
Лыжная база и трасса (сезонная) «Гребной канал Москва»,Лыжная база и трасса (сезонная) «Гребной канал Москва»,Лыжная база и трасса (сезонная) «Гребной канал Москва»,1091558396,"{'coordinates': [[37.4415724585228, 55.7532572478255]], 'type': 'MultiPoint'}",37.4415724585228,55.7532572478255,4167976.7805822142,7509452.14258291
Спортивный комплекс «Марфино»,Спортивный комплекс «Марфино»,Спортивный комплекс «Марфино»,1091558398,"{'coordinates': [[37.5912447373928, 55.8315039064671]], 'type': 'MultiPoint'}",37.5912447373928,55.8315039064671,4184638.222451891,7524945.711879522
"Спортивный комплекс «Гребной канал Москва» (121552, Крылатская улица, дом 2, строение 2)","Спортивный комплекс «Гребной канал Москва» (121552, Крылатская улица, дом 2, строение 2)","Спортивный комплекс «Гребной канал Москва» (121552, Крылатская улица, дом 2, строение 2)",1091558399,"{'coordinates': [[37.4346160525662, 55.7525822708109]], 'type': 'MultiPoint'}",37.4346160525662,55.7525822708109,4167202.397013374,7509318.626122737
Спортивный комплекс «Дом спорта»,Спортивный комплекс «Дом спорта»,Спортивный комплекс «Дом спорта»,1091558400,"{'coordinates': [[37.5562498972643, 55.9047374813595]], 'type': 'MultiPoint'}",37.5562498972643,55.9047374813595,4180742.614668395,7539474.908944152
"Спортивный комплекс «Косино», ул. Николая Старостина, дом 8А","Спортивный комплекс «Косино», ул. Николая Старостина, дом 8А","Спортивный комплекс «Косино», ул. Николая Старостина, дом 8А",1091558401,"{'coordinates': [[37.8531812333095, 55.7297414246292]], 'type': 'MultiPoint'}",37.8531812333095,55.7297414246292,4213796.859797513,7504801.864721115
"Спортивный зал ГБУ «МосСпортОбъект», г. Зеленоград, корпус 317А, строение 1 (121386)","Спортивный зал ГБУ «МосСпортОбъект», г. Зеленоград, корпус 317А, строение 1 (121386)","Спортивный зал ГБУ «МосСпортОбъект», г. Зеленоград, корпус 317А, строение 1 (121386)",1091558402,"{'coordinates': [[37.2163135959783, 55.9968172324938]], 'type': 'MultiPoint'}",37.2163135959783,55.9968172324938,4142901.0787070883,7557782.083181679
"Лыжная база (сезонная) «ГБУ «СШОР № 70 «Молния» Москомспорта, ул. Лобненская, дом 13А»","Лыжная база (сезонная) «ГБУ «СШОР № 70 «Молния» Москомспорта, ул. Лобненская, дом 13А»","Лыжная база (сезонная) «ГБУ «СШОР № 70 «Молния» Москомспорта, ул. Лобненская, дом 13А»",1091558403,"{'coordinates': [[37.5337045303376, 55.8883417448098]], 'type': 'MultiPoint'}",37.5337045303376,55.8883417448098,4178232.8759023673,7536219.690698254
Спортивный зал «ГБУ «СШОР № 82» Москомспорта»(122304),Спортивный зал «ГБУ «СШОР № 82» Москомспорта»(122304),Спортивный зал «ГБУ «СШОР № 82» Москомспорта»(122304),1091558404,"{'coordinates': [[37.5782526167352, 55.8792782376394]], 'type': 'MultiPoint'}",37.5782526167352,55.8792782376394,4183191.9461959624,7534420.807373128
Бассейн плавательный «ГБУ СШ «Битца»,Бассейн плавательный «ГБУ СШ «Битца»,Бассейн плавательный «ГБУ СШ «Битца»,1091558405,"{'coordinates': [[37.5798458063887, 55.6431805369]], 'type': 'MultiPoint'}",37.5798458063887,55.6431805369,4183369.2992569273,7487708.453826768
"Пункт выдачи спортивного инвентаря «ГБУ «СШОР № 1» Москомспорта, ул. Левобережная, дом 12, корпус 1» (122307)","Пункт выдачи спортивного инвентаря «ГБУ «СШОР № 1» Москомспорта, ул. Левобережная, дом 12, корпус 1» (122307)","Пункт выдачи спортивного инвентаря «ГБУ «СШОР № 1» Москомспорта, ул. Левобережная, дом 12, корпус 1» (122307)",1091558406,"{'coordinates': [[37.4713089942207, 55.8784442273622]], 'type': 'MultiPoint'}",37.4713089942207,55.8784442273622,4171287.0365940602,7534255.297940935
"Пункт выдачи спортивного инвентаря ГБУ «МосСпортОбъект», проезд Олонецкий, дом 5 (122314)","Пункт выдачи спортивного инвентаря ГБУ «МосСпортОбъект», проезд Олонецкий, дом 5 (122314)","Пункт выдачи спортивного инвентаря ГБУ «МосСпортОбъект», проезд Олонецкий, дом 5 (122314)",1091558407,"{'coordinates': [[37.665638359796, 55.8795101747752]], 'type': 'MultiPoint'}",37.665638359796,55.8795101747752,4192919.6826160825,7534466.835955397
Спортивный комплекс «Академический»,Спортивный комплекс «Академический»,Спортивный комплекс «Академический»,1091558408,"{'coordinates': [[37.5518883976866, 55.8438723689866]], 'type': 'MultiPoint'}",37.5518883976866,55.8438723689866,4180257.09475631,7527397.634952639
Спортивный комплекс «Полярная звезда»,Спортивный комплекс «Полярная звезда»,Спортивный комплекс «Полярная звезда»,1091558409,"{'coordinates': [[37.6537841651656, 55.8835815773223]], 'type': 'MultiPoint'}",37.6537841651656,55.8835815773223,4191600.079706062,7535274.862120788
ВМХ-велодром «Марьинский» (крытый),ВМХ-велодром «Марьинский» (крытый),ВМХ-велодром «Марьинский» (крытый),1091558410,"{'coordinates': [[37.7685692628209, 55.6598817138947]], 'type': 'MultiPoint'}",37.7685692628209,55.6598817138947,4204377.898327706,7491003.535778938
"Комплекс спортивных сооружений «ГБУ «СШОР № 111» Москомспорта» (124482, город Зеленоград, корпус 348Б)","Комплекс спортивных сооружений «ГБУ «СШОР № 111» Москомспорта» (124482, город Зеленоград, корпус 348Б)","Комплекс спортивных сооружений «ГБУ «СШОР № 111» Москомспорта» (124482, город Зеленоград, корпус 348Б)",1091558411,"{'coordinates': [[37.2242149973688, 55.9950772400317]], 'type': 'MultiPoint'}",37.2242149973688,55.9950772400317,4143780.6586864316,7557435.736216287
Спортивный зал «Училище олимпийского резерва № 4 им. А.Я. Гомельского»,Спортивный зал «Училище олимпийского резерва № 4 им. А.Я. Гомельского»,Спортивный зал «Училище олимпийского резерва № 4 им. А.Я. Гомельского»,1091558413,"{'coordinates': [[37.6220427511702, 55.8931917543518]], 'type': 'MultiPoint'}",37.6220427511702,55.8931917543518,4188066.641663036,7537182.470900717
"Спортивный комплекс «Луч», ул. Владимирская 1-я, дом 10Б, строение 2","Спортивный комплекс «Луч», ул. Владимирская 1-я, дом 10Б, строение 2","Спортивный комплекс «Луч», ул. Владимирская 1-я, дом 10Б, строение 2",1091558414,"{'coordinates': [[37.7710355898048, 55.7586368086216]], 'type': 'MultiPoint'}",37.7710355898048,55.7586368086216,4204652.448591683,7510516.350176451
Крытые площадки для пляжных видов спорта ГБУ «ЦОП» Москомспорта,Крытые площадки для пляжных видов спорта ГБУ «ЦОП» Москомспорта,Крытые площадки для пляжных видов спорта ГБУ «ЦОП» Москомспорта,1091558415,"{'coordinates': [[37.8775989304376, 55.816235517362]], 'type': 'MultiPoint'}",37.8775989304376,55.816235517362,4216515.025408157,7521919.982770508
Комплекс спортивных сооружений «Учебный корпус Училище олимпийского резерва № 2»,Комплекс спортивных сооружений «Учебный корпус Училище олимпийского резерва № 2»,Комплекс спортивных сооружений «Учебный корпус Училище олимпийского резерва № 2»,1091558416,"{'coordinates': [[37.4564982412538, 55.7358521897892]], 'type': 'MultiPoint'}",37.4564982412538,55.7358521897892,4169638.31111552,7506010.005271922
Спортивная площадка «Савелки» (122297),Спортивная площадка «Савелки» (122297),Спортивная площадка «Савелки» (122297),1091558417,"{'coordinates': [[37.2245186983152, 55.9874802578854]], 'type': 'MultiPoint'}",37.2245186983152,55.9874802578854,4143814.4665211393,7555923.733131259
Дворец спорта «Мегаспорт» имени А.В. Тарасова (107200),Дворец спорта «Мегаспорт» имени А.В. Тарасова (107200),Дворец спорта «Мегаспорт» имени А.В. Тарасова (107200),1091558418,"{'coordinates': [[37.5399381969701, 55.7865008931436]], 'type': 'MultiPoint'}",37.5399381969701,55.7865008931436,4178926.804497672,7516030.892524567
Многофункциональный спортивный комплекс ГАУ «СШОР «МЦБИ» Москомспорта,Многофункциональный спортивный комплекс ГАУ «СШОР «МЦБИ» Москомспорта,Многофункциональный спортивный комплекс ГАУ «СШОР «МЦБИ» Москомспорта,1091558419,"{'coordinates': [[37.6180401903614, 55.6317445296624]], 'type': 'MultiPoint'}",37.6180401903614,55.6317445296624,4187621.078631931,7485452.981212442
Спортивный комплекс с бассейном «Меридиан»,Спортивный комплекс с бассейном «Меридиан»,Спортивный комплекс с бассейном «Меридиан»,1091558420,"{'coordinates': [[37.7378716136554, 55.7318311370542]], 'type': 'MultiPoint'}",37.7378716136554,55.7318311370542,4200960.651654053,7505214.9940472925
"Комплекс спортивных сооружений «ГБУ «Дворец детского спорта» Москомспорта» (109544, Рабочая улица, дом 53, строение 2)","Комплекс спортивных сооружений «ГБУ «Дворец детского спорта» Москомспорта» (109544, Рабочая улица, дом 53, строение 2)","Комплекс спортивных сооружений «ГБУ «Дворец детского спорта» Москомспорта» (109544, Рабочая улица, дом 53, строение 2)",1091558421,"{'coordinates': [[37.6910978981986, 55.7399392058399]], 'type': 'MultiPoint'}",37.6910978981986,55.7399392058399,4195753.825466892,7506818.142181831
Спортивный комплекс «Кировский»,Спортивный комплекс «Кировский»,Спортивный комплекс «Кировский»,1091558423,"{'coordinates': [[37.6011666864038, 55.886188182299]], 'type': 'MultiPoint'}",37.6011666864038,55.886188182299,4185742.7287634728,7535792.223443224
Спортивный зал «Спортивная школа олимпийского резерва № 9 Шаболовка»,Спортивный зал «Спортивная школа олимпийского резерва № 9 Шаболовка»,Спортивный зал «Спортивная школа олимпийского резерва № 9 Шаболовка»,1091558424,"{'coordinates': [[37.6159996379313, 55.7210220892772]], 'type': 'MultiPoint'}",37.6159996379313,55.7210220892772,4187393.9253744753,7503078.319166969
Футбольный манеж «Смена»,Футбольный манеж «Смена»,Футбольный манеж «Смена»,1091558425,"{'coordinates': [[37.795138662672, 55.6400827167628]], 'type': 'MultiPoint'}",37.795138662672,55.6400827167628,4207335.590389814,7487097.4195791
Спортивный комплекс «Алексеевский»,Спортивный комплекс «Алексеевский»,Спортивный комплекс «Алексеевский»,1091558426,"{'coordinates': [[37.6674064452867, 55.8231877371393]], 'type': 'MultiPoint'}",37.6674064452867,55.8231877371393,4193116.5049925866,7523297.553469506
Водная база «Строгино»,Водная база «Строгино»,Водная база «Строгино»,1091558427,"{'coordinates': [[37.4297975290288, 55.8024198766036]], 'type': 'MultiPoint'}",37.4297975290288,55.8024198766036,4166666.001426815,7519183.167021103
"Спортивный комплекс «Гребной канал Москва» (121552, Крылатская улица, дом 2, строение 3)","Спортивный комплекс «Гребной канал Москва» (121552, Крылатская улица, дом 2, строение 3)","Спортивный комплекс «Гребной канал Москва» (121552, Крылатская улица, дом 2, строение 3)",1091558430,"{'coordinates': [[37.440350754128, 55.7527012059455]], 'type': 'MultiPoint'}",37.440350754128,55.7527012059455,4167840.7810710846,7509342.152383095
Спортивный комплекс «Мосфильмовский»,Спортивный комплекс «Мосфильмовский»,Спортивный комплекс «Мосфильмовский»,1091558431,"{'coordinates': [[37.5102332633557, 55.7100196813004]], 'type': 'MultiPoint'}",37.5102332633557,55.7100196813004,4175620.0664136694,7500904.029126298
Спортивный комплекс «Яуза»,Спортивный комплекс «Яуза»,Спортивный комплекс «Яуза»,1091558432,"{'coordinates': [[37.665638359796, 55.8795101747752]], 'type': 'MultiPoint'}",37.665638359796,55.8795101747752,4192919.6826160825,7534466.835955397
Спортивный комплекс «Отрадное»,Спортивный комплекс «Отрадное»,Спортивный комплекс «Отрадное»,1091558433,"{'coordinates': [[37.594195024812, 55.8569480446172]], 'type': 'MultiPoint'}",37.594195024812,55.8569480446172,4184966.646945091,7529990.604353899
Спортивная площадка «Комплекс спортивных сооружений «Рублево»,Спортивная площадка «Комплекс спортивных сооружений «Рублево»,Спортивная площадка «Комплекс спортивных сооружений «Рублево»,1091558434,"{'coordinates': [[37.3533273806113, 55.7886311687341]], 'type': 'MultiPoint'}",37.3533273806113,55.7886311687341,4158153.3834440927,7516452.654682662
"Лыжная трасса и база (сезонная) «ГБУ «ЦФКиС ЗАО г. Москвы» Москомспорта, ул. Рассказовская, дом 31»","Лыжная трасса и база (сезонная) «ГБУ «ЦФКиС ЗАО г. Москвы» Москомспорта, ул. Рассказовская, дом 31»","Лыжная трасса и база (сезонная) «ГБУ «ЦФКиС ЗАО г. Москвы» Москомспорта, ул. Рассказовская, дом 31»",1091558435,"{'coordinates': [[37.31039275063, 55.6135005327303]], 'type': 'MultiPoint'}",37.31039275063,55.6135005327303,4153373.9222971774,7481856.161517008
"Спортивный комплекс «Луч», ул. Владимирская 1-я, дом 10Б","Спортивный комплекс «Луч», ул. Владимирская 1-я, дом 10Б","Спортивный комплекс «Луч», ул. Владимирская 1-я, дом 10Б",1091558436,"{'coordinates': [[37.7713674049984, 55.7581191015746]], 'type': 'MultiPoint'}",37.7713674049984,55.7581191015746,4204689.386090073,7510413.928783295
"Спортивный комплекс «Косино», ул. Николая Старостина, дом 8Б","Спортивный комплекс «Косино», ул. Николая Старостина, дом 8Б","Спортивный комплекс «Косино», ул. Николая Старостина, дом 8Б",1091558437,"{'coordinates': [[37.8527171673518, 55.7300183963646]], 'type': 'MultiPoint'}",37.8527171673518,55.7300183963646,4213745.200211407,7504856.619857997
Футбольный манеж «Олимп»,Футбольный манеж «Олимп»,Футбольный манеж «Олимп»,1091558440,"{'coordinates': [[37.8788506465612, 55.7477580670013]], 'type': 'MultiPoint'}",37.8788506465612,55.7477580670013,4216654.365809654,7508364.422936991
"Пункт выдачи спортивного инвентаря ГБУ «МосСпортОбъект», г. Зеленоград, аллея Озерная, дом 2 (122296)","Пункт выдачи спортивного инвентаря ГБУ «МосСпортОбъект», г. Зеленоград, аллея Озерная, дом 2 (122296)","Пункт выдачи спортивного инвентаря ГБУ «МосСпортОбъект», г. Зеленоград, аллея Озерная, дом 2 (122296)",1091558441,"{'coordinates': [[37.2245186983152, 55.9874802578854]], 'type': 'MultiPoint'}",37.2245186983152,55.9874802578854,4143814.4665211393,7555923.733131259
Крытое сооружение с искусственным льдом «Академия хоккея»,Крытое сооружение с искусственным льдом «Академия хоккея»,Крытое сооружение с искусственным льдом «Академия хоккея»,1091558443,"{'coordinates': [[37.473813182922, 55.675993186787]], 'type': 'MultiPoint'}",37.473813182922,55.675993186787,4171565.8016051394,7494183.603825157
"Центр единоборств «Победа», ул. Седова, дом 12А, строение 1","Центр единоборств «Победа», ул. Седова, дом 12А, строение 1","Центр единоборств «Победа», ул. Седова, дом 12А, строение 1",1091558444,"{'coordinates': [[37.6381185624707, 55.8537817013468]], 'type': 'MultiPoint'}",37.6381185624707,55.8537817013468,4189856.1927910964,7529362.62319204
